Type,Category,Series,Model Name,Description,Dimming,output power (sorting),output Power (W),Output Current,Output Current (A),Output Voltage (V),safety,water proof level,Datasheet,Terminal,BOM Cost$,MOQ 10K Pcs,"EXWorks$ 
MOQ 10k",MOQ 5k Pcs,EXWorks$ MOQ 5k,MOQ 2k Pcs,EXWorks$ MOQ 2k,MOQ 1k Pcs,EXWorks$ MOQ 1k,MOQ 500 Pcs,EXWorks$ MOQ 500,Sample Price 1-10 pcs,EXWorks Price for Order 100-299pcs,EXWorks Price for Order 300-499pcs,Sample Price 1-10 pcs,DAP Price for Order 100-299pcs,DAP Price for Order 300-499pcs,case material,dimension(mm),Status,Responsible,Product Line,Programmable Responsible,Carton Size(mm),Net Weight(kg),Gross Weight(kg),Units/ Carton,"Pallet Size
(mm)",Pallet Weight(kg),Cartons/Pallet,Total Weight/ pallet,Custom Order,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 240W Programmable Series, Constant Voltage",PLD240-SMT-42(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",240,240,up to 12A,12,16-24,UL,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,cable,29.41/31.62/31.62,10000, 31.04 ,5000, 31.36 ,2000, 32.00 ,1000, 33.60 ,500, 35.20 , 96.00 , 45.76 , 42.24 , 84.48 , 54.91 , 50.69 ,Metal,230*68*42.5,Samples Availbale in 2-3 weeks,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,176,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 240W Programmable Series, Constant Voltage",PLD240-SMT-48(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",240,240,up to 12A,12,16-24,UL,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,cable,29.41/31.62/31.62,10000, 31.04 ,5000, 31.36 ,2000, 32.00 ,1000, 33.60 ,500, 35.20 , 96.00 , 45.76 , 42.24 , 84.48 , 54.91 , 50.69 ,Metal,230*68*42.5,Samples Availbale in 2-3 weeks,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,177,,
Outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-36(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 8.88A,8.88,24-36,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,179,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-48(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 6.66A,6.66,32-48,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,180,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-54(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 5.93A,5.93,36-54,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,181,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-58(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 5.52A,5.52,40-58.8,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,182,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-152(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 2.1A,2.1,94-152,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,183,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-228(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 1.4A,1.4,142-228,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,184,,
Outdoor,LED Drivers > Mid Power LED Drivers,"All-in-One Dimming Outdoor LED Drivers 320W Programmable Series, Constant Voltage",PLD320-SMT-428(Z/B/E),outdoor programmable Constant Voltage,"0-10V,PWM,Rest,Clock,DMX (upon request) ultra-deep dimming",320,320,up to 0.7A,0.7,320-428,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,cable,33.82/36.03/36.03,10000, 43.65 ,5000, 44.10 ,2000, 45.00 ,1000, 47.25 ,500, 49.50 , 135.00 , 64.35 , 59.40 , 118.80 , 77.22 , 71.28 , Metal , 245*84*42.5 , Samples Available ,jianghuali@fsp-powerland.com,ALP,,,,,,,,,,185,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD400-SMT-36(Z/B/E),"Constant current & constant voltage output,output current & output voltage programmable,support wireless dimming (Bluetooth or ZigBee protocol)","0-10V,PWM,Reset,Clock,DMX (upon request) ultra-deep dimming ",400,400,up to 11.1A,11.1,24-36,"UL8750,EN61347-2-13",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,wire,38.24/40.44/40.44,10000, 66.93 ,5000, 67.62 ,2000, 69.00 ,1000, 72.45 ,500, 75.90 , 207.00 , 98.67 , 91.08 , 182.16 , 118.40 , 109.30 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,187,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD400-SMT-42(Z/B/E),"Constant current & constant voltage output,output current & output voltage programmable,support wireless dimming (Bluetooth or ZigBee protocol)","0-10V,PWM,Reset,Clock,DMX (upon request) ultra-deep dimming ",400,400,up to 9.5A,9.5,27-42,"UL8750,EN61347-2-13",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,wire,38.24/40.44/40.44,10000, 66.93 ,5000, 67.62 ,2000, 69.00 ,1000, 72.45 ,500, 75.90 , 207.00 , 98.67 , 91.08 , 182.16 , 118.40 , 109.30 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,188,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD400-SMT-48(Z/B/E),"Constant current & constant voltage output,output current & output voltage programmable,support wireless dimming (Bluetooth or ZigBee protocol)","0-10V,PWM,Reset,Clock,DMX (upon request) ultra-deep dimming ",400,400,up to 8.3A,8.3,32-48,"UL8750,EN61347-2-13",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,wire,38.24/40.44/40.44,10000, 66.93 ,5000, 67.62 ,2000, 69.00 ,1000, 72.45 ,500, 75.90 , 207.00 , 98.67 , 91.08 , 182.16 , 118.40 , 109.30 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,189,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD400-SMT-54(Z/B/E),"Constant current & constant voltage output,output current & output voltage programmable,support wireless dimming (Bluetooth or ZigBee protocol)","0-10V,PWM,Reset,Clock,DMX (upon request) ultra-deep dimming ",400,400,up to 7.4A,7.4,36-54,"UL8750,EN61347-2-13",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,wire,38.24/40.44/40.44,10000, 66.93 ,5000, 67.62 ,2000, 69.00 ,1000, 72.45 ,500, 75.90 , 207.00 , 98.67 , 91.08 , 182.16 , 118.40 , 109.30 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,190,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD400-SMT-58(Z/B/E),"Constant current & constant voltage output,output current & output voltage programmable,support wireless dimming (Bluetooth or ZigBee protocol)","0-10V,PWM,Reset,Clock,DMX (upon request) ultra-deep dimming ",400,400,up to 6.8A,6.8,40-58.8,"UL8750,EN61347-2-13",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,wire,38.24/40.44/40.44,10000, 66.93 ,5000, 67.62 ,2000, 69.00 ,1000, 72.45 ,500, 75.90 , 207.00 , 98.67 , 91.08 , 182.16 , 118.40 , 109.30 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,191,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD500-SMT-36(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",500,500,up to 14A,14,24-36,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,cable,43.38/45.58/45.58,10000, 71.78 ,5000, 72.52 ,2000, 74.00 ,1000, 77.70 ,500, 81.40 , 222.00 , 105.82 , 97.68 , 195.36 , 126.98 , 117.22 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,193,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD500-SMT-42(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",500,500,up to 11.9A,11.9,27-42,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,cable,41.18/43.38/43.38,10000, 71.78 ,5000, 72.52 ,2000, 74.00 ,1000, 77.70 ,500, 81.40 , 222.00 , 105.82 , 97.68 , 195.36 , 126.98 , 117.22 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,194,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD500-SMT-48(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",500,500,up to 11A,11,32-48,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,cable,41.18/43.38/43.38,10000, 71.78 ,5000, 72.52 ,2000, 74.00 ,1000, 77.70 ,500, 81.40 , 222.00 , 105.82 , 97.68 , 195.36 , 126.98 , 117.22 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,195,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD500-SMT-54(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",500,500,up to 9A,9,36-54,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,cable,41.18/43.38/43.38,10000, 71.78 ,5000, 72.52 ,2000, 74.00 ,1000, 77.70 ,500, 81.40 , 222.00 , 105.82 , 97.68 , 195.36 , 126.98 , 117.22 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,196,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD500-SMT-58(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",500,500,up to 8.5A,8.5,40-58.8,UL ,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,cable,41.18/43.38/43.38,10000, 71.78 ,5000, 72.52 ,2000, 74.00 ,1000, 77.70 ,500, 81.40 , 222.00 , 105.82 , 97.68 , 195.36 , 126.98 , 117.22 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,197,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-36(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 16.7A,16.7,24-36,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,cable,45.59/47.80/47.80,10000, 73.72 ,5000, 74.48 ,2000, 76.00 ,1000, 79.80 ,500, 83.60 , 228.00 , 108.68 , 100.32 , 200.64 , 130.42 , 120.38 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,199,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-42(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 14.3A,14.3,27-42,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,cable,44.12/46.32/46.32,10000, 73.72 ,5000, 74.48 ,2000, 76.00 ,1000, 79.80 ,500, 83.60 , 228.00 , 108.68 , 100.32 , 200.64 , 130.42 , 120.38 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,200,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-48(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 12.5A,12.5,32-48,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,cable,44.12/46.32/46.32,10000, 73.72 ,5000, 74.48 ,2000, 76.00 ,1000, 79.80 ,500, 83.60 , 228.00 , 108.68 , 100.32 , 200.64 , 130.42 , 120.38 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,201,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-54(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 11.1A,11.1,36-54,"UL,cUL,CE,CB",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,cable,44.12/46.32/46.32,10000, 73.72 ,5000, 74.48 ,2000, 76.00 ,1000, 79.80 ,500, 83.60 , 228.00 , 108.68 , 100.32 , 200.64 , 130.42 , 120.38 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,202,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-58(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 10.2A,10.2,40-58.8,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,cable,44.12/46.32/46.32,10000, 73.72 ,5000, 74.48 ,2000, 76.00 ,1000, 79.80 ,500, 83.60 , 228.00 , 108.68 , 100.32 , 200.64 , 130.42 , 120.38 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,203,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-36(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 20A,20,24-36,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,cable,53.68/55.88/55.88,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,205,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-42(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 17.2A,17.2,27-42,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,cable,53.68/55.88/55.88,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,206,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-48(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 15A,15,32-38,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,cable,51.47/53.68/53.68,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,207,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-54(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 13.3A,13.3,36-54,"UL,cUL,CE,CB",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,cable,51.47/53.68/53.68,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,208,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-58(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 12.2A,12.2,40-58.8,"UL,cUL,CE",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,cable,51.47/53.68/53.68,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,280*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,209,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD640-SMT-24-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 25A,25,18-24,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,cable,50.80/53.00/53.00,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,211,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD640-SMT-36-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 16.67A,16.67,27-36,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,cable,50.80/53.00/53.00,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,212,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD640-SMT-42-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 14.28A,14.28,31-42,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,cable,50.80/53.00/53.00,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,213,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD640-SMT-48-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 12.5A,12.5,36-48,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,cable,50.80/53.00/53.00,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,214,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD640-SMT-54-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 11.11A,11.11,42-54,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,cable,50.80/53.00/53.00,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,240*123*54,Sample Available,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,215,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-24-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 30A,30,18-24,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/20-ICE-347-Programmable-720.pdf,cable,52.50/54.71/54.71,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,217,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-36-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 20A,20,27-35,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/20-ICE-347-Programmable-720.pdf,cable,52.50/54.71/54.71,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,218,,
